url,category,title,source_domain,URL,Title,Category,Source_Domain,Snippet,Category_Guess,Score,Publish_Date,Status,RepFlag,has_CVE,has_TID,has_IOC,has_MiningTok,has_NFSTok,has_SSHTok,SigFlag,Quality2,Quality4
https://go.theregister.com/feed/www.theregister.com/2026/01/23/slow_start_for_veterans_digital/,unspecified,Marching orders delayed: Veterans' Digital ID off to a slow start,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/23/slow_start_for_veterans_digital/,Marching orders delayed: Veterans' Digital ID off to a slow start,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://github.blog/news-insights/company-news/build-an-agent-into-any-app-with-the-github-copilot-sdk/,unspecified,Build an agent into any app with the GitHub Copilot SDK,github.blog,https://github.blog/news-insights/company-news/build-an-agent-into-any-app-with-the-github-copilot-sdk/,Build an agent into any app with the GitHub Copilot SDK,unspecified,github.blog,,,,,,0,0,0,0,0,0,0,0,0,0
https://unit42.paloaltonetworks.com/real-time-malicious-javascript-through-llms/,unspecified,The Next Frontier of Runtime Assembly Attacks: Leveraging LLMs to Generate Phishing JavaScript in Real Time,unit42.paloaltonetworks.com,https://unit42.paloaltonetworks.com/real-time-malicious-javascript-through-llms/,The Next Frontier of Runtime Assembly Attacks: Leveraging LLMs to Generate Phishing JavaScript in Real Time,unspecified,unit42.paloaltonetworks.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://blog.talosintelligence.com/i-scan-you-scan-we-all-scan-for-knowledge/,unspecified,"I scan, you scan, we all scan for...  knowledge?",blog.talosintelligence.com,https://blog.talosintelligence.com/i-scan-you-scan-we-all-scan-for-knowledge/,"I scan, you scan, we all scan for...  knowledge?",unspecified,blog.talosintelligence.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://blog.talosintelligence.com/foxi-and-epic-games/,unspecified,"Foxit, Epic Games Store, MedDreams vulnerabilities",blog.talosintelligence.com,https://blog.talosintelligence.com/foxi-and-epic-games/,"Foxit, Epic Games Store, MedDreams vulnerabilities",unspecified,blog.talosintelligence.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://blog.gitguardian.com/boards-focus-on-risks-nhi-governance/,unspecified,"Boards Focus On Risk, Resilience, and Operational Realities: Where NHI Governance Fits In",blog.gitguardian.com,https://blog.gitguardian.com/boards-focus-on-risks-nhi-governance/,"Boards Focus On Risk, Resilience, and Operational Realities: Where NHI Governance Fits In",unspecified,blog.gitguardian.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/22/crims_sell_voice_phishing_kits/,unspecified,Crims hit the easy button for Scattered-Spider style helpdesk scams,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/22/crims_sell_voice_phishing_kits/,Crims hit the easy button for Scattered-Spider style helpdesk scams,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/22/crims_compromised_energy_firms_microsoft/,unspecified,"Crims compromised energy firms' Microsoft accounts, sent 600 phishing emails",www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/22/crims_compromised_energy_firms_microsoft/,"Crims compromised energy firms' Microsoft accounts, sent 600 phishing emails",unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/22/fortigate_firewalls_hit_by_silent/,unspecified,FortiGate firewalls hit by silent SSO intrusions and config theft,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/22/fortigate_firewalls_hit_by_silent/,FortiGate firewalls hit by silent SSO intrusions and config theft,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/22/europes_gdpr_cops_dished_out/,unspecified,Europe's GDPR cops dished out €1.2B in fines last year as data breaches piled up,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/22/europes_gdpr_cops_dished_out/,Europe's GDPR cops dished out €1.2B in fines last year as data breaches piled up,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/22/financial_sector_cyber_gap/,unspecified,Bank of England: Financial sector failing to implement basic cybersecurity controls,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/22/financial_sector_cyber_gap/,Bank of England: Financial sector failing to implement basic cybersecurity controls,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/22/root_telnet_bug/,unspecified,Ancient telnet bug happily hands out root to attackers,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/22/root_telnet_bug/,Ancient telnet bug happily hands out root to attackers,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/22/another_week_another_emergency_patch/,unspecified,"Another week, another emergency patch as Cisco plugs Unified Comms zero-day",www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/22/another_week_another_emergency_patch/,"Another week, another emergency patch as Cisco plugs Unified Comms zero-day",unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://ubuntu.com/security/notices/USN-7975-1,unspecified,USN-7975-1: pyasn1 vulnerability,ubuntu.com,https://ubuntu.com/security/notices/USN-7975-1,USN-7975-1: pyasn1 vulnerability,unspecified,ubuntu.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://github.blog/ai-and-ml/github-copilot/a-cheat-sheet-to-slash-commands-in-github-copilot-cli/,unspecified,A cheat sheet to slash commands in GitHub Copilot CLI,github.blog,https://github.blog/ai-and-ml/github-copilot/a-cheat-sheet-to-slash-commands-in-github-copilot-cli/,A cheat sheet to slash commands in GitHub Copilot CLI,unspecified,github.blog,,,,,,0,0,0,0,0,0,0,0,0,0
https://www.crowdstrike.com/en-us/blog/usb-drives-threaten-enterprise-security/,unspecified,"Small Devices, Big Risk: USB Drives Threaten Enterprise Security",www.crowdstrike.com,https://www.crowdstrike.com/en-us/blog/usb-drives-threaten-enterprise-security/,"Small Devices, Big Risk: USB Drives Threaten Enterprise Security",unspecified,www.crowdstrike.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://go.theregister.com/feed/www.theregister.com/2026/01/21/davos_ai_agents_security/,unspecified,Davos discussion mulls how to keep AI agents from running wild,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/21/davos_ai_agents_security/,Davos discussion mulls how to keep AI agents from running wild,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/21/lastpass_backup_phishing_campaign/,unspecified,Don't click on the LastPass 'create backup' link - it's a scam,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/21/lastpass_backup_phishing_campaign/,Don't click on the LastPass 'create backup' link - it's a scam,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/21/under_armour_everest/,unspecified,Everest ransomware gang said to be sitting on mountain of Under Armour data,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/21/under_armour_everest/,Everest ransomware gang said to be sitting on mountain of Under Armour data,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/21/eu_mulls_deadline_of_3_years/,unspecified,EU considers whether there's Huawei of axing Chinese kit from networks within 3 years,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/21/eu_mulls_deadline_of_3_years/,EU considers whether there's Huawei of axing Chinese kit from networks within 3 years,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/21/ireland_wants_to_give_police/,unspecified,"Ireland wants to give its cops spyware, ability to crack encrypted messages",www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/21/ireland_wants_to_give_police/,"Ireland wants to give its cops spyware, ability to crack encrypted messages",unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/21/uk_security_code_practice/,unspecified,"Best of British: UK's infosec envoys include Cisco, Palo Alto, and Accenture",www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/21/uk_security_code_practice/,"Best of British: UK's infosec envoys include Cisco, Palo Alto, and Accenture",unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://ubuntu.com/security/notices/USN-7972-1,unspecified,USN-7972-1: OpenCC vulnerability,ubuntu.com,https://ubuntu.com/security/notices/USN-7972-1,USN-7972-1: OpenCC vulnerability,unspecified,ubuntu.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://ubuntu.com/security/notices/USN-7971-1,unspecified,USN-7971-1: GLib vulnerability,ubuntu.com,https://ubuntu.com/security/notices/USN-7971-1,USN-7971-1: GLib vulnerability,unspecified,ubuntu.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://github.blog/developer-skills/application-development/context-windows-plan-agent-and-tdd-what-i-learned-building-a-countdown-app-with-github-copilot/,unspecified,"Context windows, Plan agent, and TDD: What I learned building a countdown app with GitHub Copilot",github.blog,https://github.blog/developer-skills/application-development/context-windows-plan-agent-and-tdd-what-i-learned-building-a-countdown-app-with-github-copilot/,"Context windows, Plan agent, and TDD: What I learned building a countdown app with GitHub Copilot",unspecified,github.blog,,,,,,0,0,0,0,0,0,0,0,0,0
https://unit42.paloaltonetworks.com/dos-attacks-and-azure-private-endpoint/,unspecified,DNS OverDoS: Are Private Endpoints Too Private?,unit42.paloaltonetworks.com,https://unit42.paloaltonetworks.com/dos-attacks-and-azure-private-endpoint/,DNS OverDoS: Are Private Endpoints Too Private?,unspecified,unit42.paloaltonetworks.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://snyk.io/blog/live-from-davos/,unspecified,Live From Davos: The End of Human-Speed Security,snyk.io,https://snyk.io/blog/live-from-davos/,Live From Davos: The End of Human-Speed Security,unspecified,snyk.io,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/20/cloudflare_fixes_acme_validation/,unspecified,Cloudflare whacks WAF bypass bug that opened side door for attackers,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/20/cloudflare_fixes_acme_validation/,Cloudflare whacks WAF bypass bug that opened side door for attackers,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/20/voidlink_ai_developed/,unspecified,"Remember VoidLink, the cloud-targeting Linux malware? An AI agent wrote it",www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/20/voidlink_ai_developed/,"Remember VoidLink, the cloud-targeting Linux malware? An AI agent wrote it",unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/20/ai_framework_flaws_enterprise_clouds/,unspecified,AI framework flaws put enterprise clouds at risk of takeover,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/20/ai_framework_flaws_enterprise_clouds/,AI framework flaws put enterprise clouds at risk of takeover,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/20/anthropic_prompt_injection_flaws/,unspecified,Anthropic quietly fixed flaws in its Git MCP server that allowed for remote code execution,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/20/anthropic_prompt_injection_flaws/,Anthropic quietly fixed flaws in its Git MCP server that allowed for remote code execution,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/20/group_ib_ai_cycercrime_subscriptions/,unspecified,"For the price of Netflix, crooks can now rent AI to run cybercrime",www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/20/group_ib_ai_cycercrime_subscriptions/,"For the price of Netflix, crooks can now rent AI to run cybercrime",unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/20/akamai_ceo_tom_leighton_piracy_interview/,unspecified,"Akamai CEO wants help to defeat piracy, reckons he can handle edge AI alone",www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/20/akamai_ceo_tom_leighton_piracy_interview/,"Akamai CEO wants help to defeat piracy, reckons he can handle edge AI alone",unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/19/iab_sentencing/,unspecified,Broker who sold malware to the FBI set for sentencing,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/19/iab_sentencing/,Broker who sold malware to the FBI set for sentencing,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/19/dont_underestimate_prorussia_hacktivists_warns/,unspecified,"Don't underestimate pro-Russia hacktivists, warns UK's cyber crew",www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/19/dont_underestimate_prorussia_hacktivists_warns/,"Don't underestimate pro-Russia hacktivists, warns UK's cyber crew",unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/19/windows_11_shutdown_bug/,unspecified,Windows 11 shutdown bug forces Microsoft into out-of-band damage control,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/19/windows_11_shutdown_bug/,Windows 11 shutdown bug forces Microsoft into out-of-band damage control,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/19/ingram_micro_ransomware_affects/,unspecified,Ingram Micro admits summer ransomware raid exposed thousands of staff records,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/19/ingram_micro_ransomware_affects/,Ingram Micro admits summer ransomware raid exposed thousands of staff records,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/19/uk_social_media_children_ban_prime_minister/,unspecified,UK prime minister stares down barrel of ban on social media for kids,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/19/uk_social_media_children_ban_prime_minister/,UK prime minister stares down barrel of ban on social media for kids,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/19/higham_lane_school_reopens/,unspecified,Warwickshire school to reopen after cyberattack crippled IT,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/19/higham_lane_school_reopens/,Warwickshire school to reopen after cyberattack crippled IT,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/19/helicopter_drone_for_royal_navy/,unspecified,Royal Navy's helicopter drone makes its first autonomous flight,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/19/helicopter_drone_for_royal_navy/,Royal Navy's helicopter drone makes its first autonomous flight,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/19/who_me/,unspecified,ATM maintenance tech broke the bank by forgetting to return a key,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/19/who_me/,ATM maintenance tech broke the bank by forgetting to return a key,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/19/asia_tech_news_roundup/,unspecified,Microsoft hiring energy strategists to power its Asian datacenters,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/19/asia_tech_news_roundup/,Microsoft hiring energy strategists to power its Asian datacenters,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://ubuntu.com/security/notices/USN-7969-1,unspecified,USN-7969-1: Dungeon Crawl Stone Stoup vulnerability,ubuntu.com,https://ubuntu.com/security/notices/USN-7969-1,USN-7969-1: Dungeon Crawl Stone Stoup vulnerability,unspecified,ubuntu.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://go.theregister.com/feed/www.theregister.com/2026/01/18/infosec_news_in_brief/,unspecified,"Mandiant releases quick credential cracker, to hasten the death of a bad protocol",www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/18/infosec_news_in_brief/,"Mandiant releases quick credential cracker, to hasten the death of a bad protocol",unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/17/fast_pair_flaw/,unspecified,"Fast Pair, loose security: Bluetooth accessories open to silent hijack",www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/17/fast_pair_flaw/,"Fast Pair, loose security: Bluetooth accessories open to silent hijack",unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://unit42.paloaltonetworks.com/social-engineering-payroll-pirates/,unspecified,Anatomy of an Attack: The Payroll Pirates and the Power of Social Engineering,unit42.paloaltonetworks.com,https://unit42.paloaltonetworks.com/social-engineering-payroll-pirates/,Anatomy of an Attack: The Payroll Pirates and the Power of Social Engineering,unspecified,unit42.paloaltonetworks.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.crowdstrike.com/en-us/blog/architecture-of-agentic-defense-inside-the-falcon-platform/,unspecified,The Architecture of Agentic Defense: Inside the Falcon Platform,www.crowdstrike.com,https://www.crowdstrike.com/en-us/blog/architecture-of-agentic-defense-inside-the-falcon-platform/,The Architecture of Agentic Defense: Inside the Falcon Platform,unspecified,www.crowdstrike.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://go.theregister.com/feed/www.theregister.com/2026/01/16/patch_tuesday_secure_launch_bug_no_shutdown/,unspecified,"Sorry Dave, I’m afraid I can’t do that! PCs refuse to shut down after Microsoft patch",www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/16/patch_tuesday_secure_launch_bug_no_shutdown/,"Sorry Dave, I’m afraid I can’t do that! PCs refuse to shut down after Microsoft patch",unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/16/black_basta_boss_wanted/,unspecified,German cops add Black Basta boss to EU most-wanted list,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/16/black_basta_boss_wanted/,German cops add Black Basta boss to EU most-wanted list,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://go.theregister.com/feed/www.theregister.com/2026/01/16/rondodox_botnet_hpe_oneview/,unspecified,RondoDox botnet linked to large-scale exploit of critical HPE OneView bug,www.theregister.com,https://go.theregister.com/feed/www.theregister.com/2026/01/16/rondodox_botnet_hpe_oneview/,RondoDox botnet linked to large-scale exploit of critical HPE OneView bug,unspecified,www.theregister.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://github.blog/ai-and-ml/github-copilot/building-an-agentic-memory-system-for-github-copilot/,unspecified,Building an agentic memory system for GitHub Copilot,github.blog,https://github.blog/ai-and-ml/github-copilot/building-an-agentic-memory-system-for-github-copilot/,Building an agentic memory system for GitHub Copilot,unspecified,github.blog,,,,,,0,0,0,0,0,0,0,0,0,0
https://github.blog/engineering/infrastructure/when-protections-outlive-their-purpose-a-lesson-on-managing-defense-systems-at-scale/,unspecified,When protections outlive their purpose: A lesson on managing defense systems at scale,github.blog,https://github.blog/engineering/infrastructure/when-protections-outlive-their-purpose-a-lesson-on-managing-defense-systems-at-scale/,When protections outlive their purpose: A lesson on managing defense systems at scale,unspecified,github.blog,,,,,,0,0,0,0,0,0,0,0,0,0
https://blog.talosintelligence.com/predicting-2026/,unspecified,Predicting 2026,blog.talosintelligence.com,https://blog.talosintelligence.com/predicting-2026/,Predicting 2026,unspecified,blog.talosintelligence.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://blog.talosintelligence.com/uat-8837/,unspecified,UAT-8837 targets critical infrastructure sectors in North America,blog.talosintelligence.com,https://blog.talosintelligence.com/uat-8837/,UAT-8837 targets critical infrastructure sectors in North America,unspecified,blog.talosintelligence.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://blog.gitguardian.com/hmac-secrets-explained-authentication/,unspecified,HMAC Secrets Explained: Authentication You Can Actually Implement,blog.gitguardian.com,https://blog.gitguardian.com/hmac-secrets-explained-authentication/,HMAC Secrets Explained: Authentication You Can Actually Implement,unspecified,blog.gitguardian.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://github.blog/news-insights/company-news/github-availability-report-december-2025/,unspecified,GitHub Availability Report: December 2025,github.blog,https://github.blog/news-insights/company-news/github-availability-report-december-2025/,GitHub Availability Report: December 2025,unspecified,github.blog,,,,,,0,0,0,0,0,0,0,0,0,0
https://github.blog/security/community-powered-security-with-ai-an-open-source-framework-for-security-research/,unspecified,Community-powered security with AI: an open source framework for security research,github.blog,https://github.blog/security/community-powered-security-with-ai-an-open-source-framework-for-security-research/,Community-powered security with AI: an open source framework for security research,unspecified,github.blog,,,,,,0,0,0,0,0,0,0,0,0,0
https://blog.talosintelligence.com/brushstrokes-and-breaches-with-terryn-valikodath/,unspecified,Brushstrokes and breaches with Terryn Valikodath,blog.talosintelligence.com,https://blog.talosintelligence.com/brushstrokes-and-breaches-with-terryn-valikodath/,Brushstrokes and breaches with Terryn Valikodath,unspecified,blog.talosintelligence.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://snyk.io/blog/servicenow-virtual-agent-vulnerability/,unspecified,ServiceNow's Virtual Agent Vulnerability Shows Why AI Security Needs Traditional AppSec Foundations,snyk.io,https://snyk.io/blog/servicenow-virtual-agent-vulnerability/,ServiceNow's Virtual Agent Vulnerability Shows Why AI Security Needs Traditional AppSec Foundations,unspecified,snyk.io,,,,,,0,0,0,0,0,0,0,0,0,0
https://jfrog.com/blog/jfrog-achieves-aws-security-competency/,unspecified,JFrog Achieves AWS Security Competency,jfrog.com,https://jfrog.com/blog/jfrog-achieves-aws-security-competency/,JFrog Achieves AWS Security Competency,unspecified,jfrog.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://unit42.paloaltonetworks.com/rce-vulnerabilities-in-ai-python-libraries/,unspecified,Remote Code Execution With Modern AI/ML Formats and Libraries,unit42.paloaltonetworks.com,https://unit42.paloaltonetworks.com/rce-vulnerabilities-in-ai-python-libraries/,Remote Code Execution With Modern AI/ML Formats and Libraries,unspecified,unit42.paloaltonetworks.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://blog.talosintelligence.com/microsoft-patch-tuesday-january-2026/,unspecified,Microsoft Patch Tuesday for January 2026 — Snort rules and prominent vulnerabilities,blog.talosintelligence.com,https://blog.talosintelligence.com/microsoft-patch-tuesday-january-2026/,Microsoft Patch Tuesday for January 2026 — Snort rules and prominent vulnerabilities,unspecified,blog.talosintelligence.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.crowdstrike.com/en-us/blog/crowdstrike-to-acquire-seraphic/,unspecified,CrowdStrike to Acquire Seraphic to Secure Work in Any Browser,www.crowdstrike.com,https://www.crowdstrike.com/en-us/blog/crowdstrike-to-acquire-seraphic/,CrowdStrike to Acquire Seraphic to Secure Work in Any Browser,unspecified,www.crowdstrike.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.crowdstrike.com/en-us/blog/patch-tuesday-analysis-january-2026/,unspecified,January 2026 Patch Tuesday: 114 CVEs Patched Including 3 Zero-Days,www.crowdstrike.com,https://www.crowdstrike.com/en-us/blog/patch-tuesday-analysis-january-2026/,January 2026 Patch Tuesday: 114 CVEs Patched Including 3 Zero-Days,unspecified,www.crowdstrike.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://blog.gitguardian.com/gitguardian-closes-2025-with-strong-enterprise-momentum-protecting-millions-of-developers-worldwide/,unspecified,"GitGuardian Closes 2025 with Strong Enterprise Momentum, Protecting Millions of Developers Worldwide",blog.gitguardian.com,https://blog.gitguardian.com/gitguardian-closes-2025-with-strong-enterprise-momentum-protecting-millions-of-developers-worldwide/,"GitGuardian Closes 2025 with Strong Enterprise Momentum, Protecting Millions of Developers Worldwide",unspecified,blog.gitguardian.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://www.crowdstrike.com/en-us/blog/ai-tool-poisoning/,unspecified,AI Tool Poisoning: How Hidden Instructions Threaten AI Agents,www.crowdstrike.com,https://www.crowdstrike.com/en-us/blog/ai-tool-poisoning/,AI Tool Poisoning: How Hidden Instructions Threaten AI Agents,unspecified,www.crowdstrike.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://blog.gitguardian.com/what-ai-agents-can-teach-us-about-nhi-governance/,unspecified,What AI Agents Can Teach Us About NHI Governance,blog.gitguardian.com,https://blog.gitguardian.com/what-ai-agents-can-teach-us-about-nhi-governance/,What AI Agents Can Teach Us About NHI Governance,unspecified,blog.gitguardian.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://unit42.paloaltonetworks.com/securing-vibe-coding-tools/,unspecified,Securing Vibe Coding Tools: Scaling Productivity Without Scaling Risk,unit42.paloaltonetworks.com,https://unit42.paloaltonetworks.com/securing-vibe-coding-tools/,Securing Vibe Coding Tools: Scaling Productivity Without Scaling Risk,unspecified,unit42.paloaltonetworks.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://blog.talosintelligence.com/resolutions-shmesolutions-and-whats-actually-worked-for-me/,unspecified,"Resolutions, shmesolutions (and what’s actually worked for me)",blog.talosintelligence.com,https://blog.talosintelligence.com/resolutions-shmesolutions-and-whats-actually-worked-for-me/,"Resolutions, shmesolutions (and what’s actually worked for me)",unspecified,blog.talosintelligence.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://blog.talosintelligence.com/uat-7290/,unspecified,UAT-7290 targets high value telecommunications infrastructure in South Asia,blog.talosintelligence.com,https://blog.talosintelligence.com/uat-7290/,UAT-7290 targets high value telecommunications infrastructure in South Asia,unspecified,blog.talosintelligence.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://www.crowdstrike.com/en-us/blog/crowdstrike-to-acquire-sgnl/,unspecified,CrowdStrike to Acquire SGNL to Secure Every Identity in the AI Era,www.crowdstrike.com,https://www.crowdstrike.com/en-us/blog/crowdstrike-to-acquire-sgnl/,CrowdStrike to Acquire SGNL to Secure Every Identity in the AI Era,unspecified,www.crowdstrike.com,,,,,,1,0,0,0,0,0,0,0,1,1
https://blog.gitguardian.com/stop-leaking-api-keys-the-backend-for-frontend-bff-pattern-explained/,unspecified,Stop Leaking API Keys: The Backend for Frontend (BFF) Pattern Explained,blog.gitguardian.com,https://blog.gitguardian.com/stop-leaking-api-keys-the-backend-for-frontend-bff-pattern-explained/,Stop Leaking API Keys: The Backend for Frontend (BFF) Pattern Explained,unspecified,blog.gitguardian.com,,,,,,0,0,0,0,0,0,0,0,0,0
https://snyk.io/blog/snyk-augment-code-partnership/,unspecified,Secure by Default: Why Snyk and Augment Code are the New Standard for AI Development,snyk.io,https://snyk.io/blog/snyk-augment-code-partnership/,Secure by Default: Why Snyk and Augment Code are the New Standard for AI Development,unspecified,snyk.io,,,,,,0,0,0,0,0,0,0,0,0,0
https://www.crowdstrike.com/en-us/blog/how-crowdstrike-detects-malware-at-machine-speed/,unspecified,How CrowdStrike&rsquo;s Malware Analysis Agent Detects Malware at Machine Speed,www.crowdstrike.com,https://www.crowdstrike.com/en-us/blog/how-crowdstrike-detects-malware-at-machine-speed/,How CrowdStrike&rsquo;s Malware Analysis Agent Detects Malware at Machine Speed,unspecified,www.crowdstrike.com,,,,,,1,0,0,0,0,0,0,0,1,1
